year,entry_date,exit_date,symbol,structure,exit,holding_days,pop,entry_iv,credit_usd,max_risk_usd,pnl_usd,hold_to_expiry_pnl_usd
2021,2021-05-27,2021-06-10,XLU,short_put_spread,target,14,0.787012,0.190322,27.02,172.98,10.84,23.02
2021,2021-05-27,2021-07-16,XLV,iron_condor,expiry,50,0.623482,0.110036,146.84,353.16,-23.16,-23.16
2021,2021-05-28,2021-06-28,EEM,iron_condor,target,31,0.559636,0.21228,84.11,115.89,37.72,76.11
2021,2021-05-28,2021-07-07,EFA,iron_condor,target,40,0.57714,0.182163,186.22,313.78,101.99,110.22
2021,2021-05-28,2021-06-25,IEF,iron_condor,target,28,0.620393,0.042499,57.33,142.67,23.55,-46.67
2021,2021-05-28,2021-06-23,XLY,short_put_spread,target,26,0.706647,0.222653,115.98,384.02,67.64,111.98
2021,2021-06-01,2021-07-16,XLE,short_put_spread,expiry,45,0.6486,0.378781,33.2,66.8,-70.8,-70.8
2021,2021-06-01,2021-06-11,XLK,short_put_spread,target,10,0.72687,0.275262,102.39,397.61,47.38,98.39
2021,2021-06-02,2021-07-16,SLV,iron_condor,expiry,44,0.562825,0.267298,41.89,58.11,-66.11,-66.11
2021,2021-06-03,2021-06-24,SMH,short_put_spread,target,21,0.685242,0.401227,145.36,354.64,76.85,141.36
2021,2021-06-07,2021-07-16,KRE,iron_condor,expiry,39,0.51286,0.274957,96.72,103.28,-111.28,-111.28
2021,2021-06-09,2021-07-13,FXI,iron_condor,target,34,0.538909,0.270191,45.33,54.67,18.85,37.33
2021,2021-06-10,2021-06-17,DIA,short_call_spread,target,7,0.730572,0.13569,121.09,378.91,66.38,117.09
2021,2021-06-22,2021-07-29,XLF,short_put_spread,target,37,0.691143,0.315537,29.02,70.98,13.57,25.02
2021,2021-07-14,2021-08-05,IWM,short_put_spread,target,22,0.693388,0.297087,143.58,356.42,73.36,139.58
2021,2021-07-14,2021-08-05,XBI,short_put_spread,target,22,0.698658,0.348069,135.78,364.22,87.7,131.78
2021,2021-07-15,2021-08-06,TLT,short_call_spread,target,22,0.74862,0.24405,47.4,152.6,22.45,43.4
2021,2021-07-19,2021-08-16,AGG,iron_condor,target,28,0.531873,0.076168,91.55,108.45,50.24,83.55
2021,2021-07-19,2021-08-20,EEM,short_put_spread,expiry,32,0.678426,0.314982,58.07,141.93,-95.93,-95.93
2021,2021-07-19,2021-08-17,EFA,iron_condor,target,29,0.578562,0.292966,190.7,309.3,129.26,182.7
2021,2021-07-19,2021-08-11,GDX,iron_condor,target,23,0.527404,0.481771,93.0,107.0,46.26,70.0
2021,2021-07-19,2021-08-16,GLD,iron_condor,target,28,0.529786,0.186606,230.6,269.4,149.12,222.6
2021,2021-07-19,2021-08-09,HYG,iron_condor,target,21,0.608706,0.072069,62.49,137.51,31.57,54.49
2021,2021-07-19,2021-08-13,IEF,iron_condor,target,25,0.591013,0.112387,75.73,124.27,43.86,67.73
2021,2021-07-19,2021-08-18,KRE,short_call_spread,target,30,0.76782,0.70062,43.96,156.04,25.58,39.96
2021,2021-07-19,2021-08-13,LQD,iron_condor,target,25,0.617349,0.112482,146.88,353.12,98.4,138.88
2021,2021-07-19,2021-08-19,XLB,short_call_spread,target,31,0.748411,0.347231,42.66,157.34,22.72,38.66
2021,2021-07-19,2021-08-17,XLC,iron_condor,target,29,0.584628,0.250621,183.12,316.88,115.66,175.12
2021,2021-07-19,2021-08-16,XLI,iron_condor,target,28,0.53894,0.327035,224.11,275.89,109.81,216.11
2021,2021-07-19,2021-08-10,XLK,iron_condor,target,22,0.595299,0.253983,172.87,327.13,84.69,164.87
2021,2021-07-19,2021-08-06,XLP,iron_condor,target,18,0.600326,0.153554,71.78,128.22,28.8,63.78
2021,2021-07-19,2021-08-09,XLRE,iron_condor,target,21,0.563974,0.265031,82.43,117.57,36.88,74.43
2021,2021-07-19,2021-08-20,XLU,iron_condor,expiry,32,0.584401,0.286958,74.94,125.06,-29.56,-29.56
2021,2021-07-19,2021-08-20,XLV,iron_condor,expiry,32,0.564784,0.169201,200.85,299.15,-307.15,-307.15
2021,2021-07-19,2021-08-13,XLY,iron_condor,target,25,0.603158,0.23421,169.89,330.11,92.73,161.89
2021,2021-07-20,2021-08-20,EWZ,short_put_spread,expiry,31,0.63592,0.571786,35.37,64.63,-68.63,-68.63
2021,2021-07-20,2021-08-16,XLE,short_call_spread,target,27,0.752207,0.533876,22.71,77.29,12.93,18.71
2021,2021-07-21,2021-09-03,SLV,iron_condor,target,44,0.517465,0.301174,47.66,52.34,20.91,-60.34
2021,2021-08-03,2021-08-20,FXI,short_call_spread,target,17,0.783123,0.589923,20.73,79.27,7.43,16.73
2021,2021-08-03,2021-08-30,SMH,short_put_spread,target,27,0.678564,0.36752,149.23,350.77,77.11,145.23
2021,2021-08-03,2021-09-10,SPY,short_call_spread,target,38,0.733445,0.1804,125.91,374.09,80.69,121.91
2021,2021-08-23,2021-10-15,AGG,iron_condor,expiry,53,0.536396,0.05789,89.59,110.41,-61.41,-61.41
2021,2021-08-23,2021-09-07,EFA,short_put_spread,target,15,0.72577,0.190689,98.78,401.22,50.22,94.78
2021,2021-08-23,2021-10-14,EWZ,short_put_spread,target,52,0.630695,0.590594,35.98,64.02,14.36,31.98
2021,2021-08-23,2021-10-11,GDX,short_put_spread,target,49,0.669694,0.611509,61.6,138.4,37.87,57.6
2021,2021-08-23,2021-09-16,GLD,short_call_spread,target,24,0.755771,0.31542,112.16,387.84,62.09,108.16
2021,2021-08-23,2021-09-27,HYG,iron_condor,target,35,0.543923,0.074797,86.95,113.05,38.29,78.95
2021,2021-08-23,2021-10-15,IEF,iron_condor,expiry,53,0.570704,0.092576,81.08,118.92,-67.92,-67.92
2021,2021-08-23,2021-09-22,LQD,iron_condor,target,30,0.602958,0.106178,165.9,334.1,76.63,157.9
2021,2021-08-23,2021-09-28,XBI,short_call_spread,target,36,0.793601,0.691015,97.47,402.53,51.48,93.47
2021,2021-08-23,2021-10-07,XLB,iron_condor,target,45,0.523672,0.298535,93.73,106.27,51.89,85.73
2021,2021-08-23,2021-10-07,XLC,iron_condor,target,45,0.571436,0.214146,195.97,304.03,106.93,119.97
2021,2021-08-23,2021-10-06,XLI,iron_condor,target,44,0.540702,0.262108,222.51,277.49,115.22,214.51
2021,2021-08-23,2021-10-07,XLK,iron_condor,target,45,0.580649,0.238729,190.02,309.98,92.14,182.02
2021,2021-08-23,2021-10-12,XLP,iron_condor,target,50,0.5134,0.204949,96.41,103.59,43.37,88.41
2021,2021-08-23,2021-10-12,XLRE,iron_condor,target,50,0.581329,0.191549,77.15,122.85,50.47,69.15
2021,2021-08-23,2021-10-15,XLV,iron_condor,expiry,53,0.529956,0.232364,230.24,269.76,-80.76,-80.76
2021,2021-08-23,2021-09-16,XLY,short_put_spread,target,24,0.7124,0.325264,123.82,376.18,62.7,119.82
2021,2021-08-24,2021-10-12,VNQ,iron_condor,target,49,0.514296,0.175741,96.21,103.79,72.03,88.21
2021,2021-08-24,2021-09-16,XLU,short_call_spread,target,23,0.745447,0.232651,40.38,159.62,19.04,36.38
2021,2021-08-25,2021-10-07,EEM,iron_condor,target,43,0.512063,0.325273,96.73,103.27,58.72,88.73
2021,2021-08-26,2021-09-23,XLE,short_put_spread,target,28,0.640951,0.619017,34.57,65.43,14.67,30.57
2021,2021-08-27,2021-10-05,XLF,iron_condor,target,39,0.53651,0.277791,45.54,54.46,23.8,37.54
2021,2021-09-01,2021-10-12,IWM,short_put_spread,target,41,0.677448,0.37421,154.47,345.53,92.46,150.47
2021,2021-09-02,2021-09-20,QQQ,short_call_spread,target,18,0.740082,0.221807,122.85,377.15,90.83,118.85
2021,2021-09-24,2021-10-08,KRE,short_put_spread,target,14,0.654423,0.416116,66.26,133.74,30.99,62.26
2021,2021-09-28,2021-11-18,SLV,iron_condor,target,51,0.526794,0.434686,46.58,53.42,20.07,38.58
2021,2021-09-28,2021-11-12,TLT,short_call_spread,target,45,0.74907,0.273137,47.89,152.11,25.67,43.89
2021,2021-09-29,2021-10-19,SMH,short_put_spread,target,20,0.678987,0.38142,149.45,350.55,73.91,145.45
2021,2021-10-26,2021-11-26,AGG,iron_condor,target,31,0.616739,0.04195,58.78,141.22,25.41,50.78
2021,2021-10-26,2021-12-07,EFA,iron_condor,target,42,0.617574,0.126068,136.5,363.5,83.28,-106.5
2021,2021-10-26,2021-11-18,EWZ,short_call_spread,target,23,0.756301,0.483002,22.93,77.07,8.93,18.93
2021,2021-10-26,2021-11-11,GDX,short_put_spread,target,16,0.705475,0.266022,48.48,151.52,26.02,-42.52
2021,2021-10-26,2021-11-29,GLD,iron_condor,target,34,0.550665,0.169066,216.14,283.86,102.67,208.14
2021,2021-10-26,2021-12-07,HYG,iron_condor,target,42,0.567074,0.048243,74.94,125.06,34.03,3.94
2021,2021-10-26,2021-11-29,IEF,iron_condor,target,34,0.546723,0.05706,85.95,114.05,35.37,76.95
2021,2021-10-26,2021-12-07,IWM,iron_condor,target,42,0.511587,0.172915,242.17,257.83,113.78,-265.83
2021,2021-10-26,2021-11-29,LQD,iron_condor,target,34,0.604947,0.08135,150.9,349.1,77.77,142.9
2021,2021-10-26,2021-12-17,XBI,iron_condor,expiry,52,0.519834,0.234575,236.86,263.14,-210.14,-210.14
2021,2021-10-26,2021-11-29,XLB,iron_condor,target,34,0.552445,0.187318,84.8,115.2,39.28,76.8
2021,2021-10-26,2021-12-15,XLC,iron_condor,target,50,0.585716,0.234283,186.05,313.95,120.56,126.05
2021,2021-10-26,2021-12-17,XLE,short_put_spread,expiry,52,0.730034,0.274523,24.04,75.96,-61.46,-61.46
2021,2021-10-26,2021-11-16,XLF,short_call_spread,target,21,0.77383,0.209843,20.06,79.94,6.31,16.06
2021,2021-10-26,2021-11-08,XLI,short_put_spread,target,13,0.746163,0.183293,95.62,404.38,48.18,91.62
2021,2021-10-26,2021-11-29,XLP,iron_condor,target,34,0.551473,0.138759,85.85,114.15,39.01,-42.15
2021,2021-10-26,2021-11-29,XLRE,iron_condor,target,34,0.550027,0.170072,85.59,114.41,39.07,72.59
2021,2021-10-26,2021-11-29,XLU,iron_condor,target,34,0.537784,0.200009,89.04,110.96,37.85,80.54
2021,2021-10-26,2021-11-29,XLV,iron_condor,target,34,0.554203,0.184093,212.55,287.45,106.16,204.55
2021,2021-10-26,2021-12-01,XLY,iron_condor,target,36,0.560567,0.206911,206.08,293.92,118.92,198.08
2021,2021-10-27,2021-12-08,EEM,iron_condor,target,42,0.554838,0.192001,84.88,115.12,34.81,-107.12
2021,2021-10-27,2021-12-03,XLK,iron_condor,target,37,0.58122,0.220654,187.75,312.25,91.95,179.75
2021,2021-10-28,2021-12-06,VNQ,iron_condor,target,39,0.511146,0.174805,96.99,103.01,55.86,88.99
2021,2021-11-29,2022-01-04,KRE,short_put_spread,target,36,0.639994,0.556368,69.98,130.02,36.96,65.98
2021,2021-12-02,2021-12-23,DIA,short_put_spread,target,21,0.682627,0.28742,153.0,347.0,81.98,149.0
2021,2021-12-02,2022-01-03,SLV,iron_condor,target,32,0.561973,0.402036,42.29,57.71,15.27,34.29
2021,2021-12-03,2021-12-20,FXI,short_call_spread,target,17,0.760138,0.507762,22.82,77.18,8.01,18.82
2021,2021-12-07,2022-01-21,SMH,short_put_spread,expiry,45,0.675202,0.41183,153.66,346.34,-350.34,-350.34
2022,2022-01-05,2022-02-18,AGG,iron_condor,expiry,44,0.559185,0.042571,79.32,120.68,-128.68,-128.68
2022,2022-01-05,2022-02-03,EEM,iron_condor,target,29,0.530206,0.198802,91.87,108.13,39.74,83.87
2022,2022-01-05,2022-02-09,EFA,iron_condor,target,35,0.597749,0.179916,166.01,333.99,105.76,-11.99
2022,2022-01-05,2022-01-12,EWZ,short_put_spread,target,7,0.664187,0.4409,31.71,68.29,14.62,27.71
2022,2022-01-05,2022-02-01,GDX,iron_condor,target,27,0.57548,0.3253,78.92,121.08,33.59,-79.08
2022,2022-01-05,2022-02-02,GLD,iron_condor,target,28,0.56904,0.12908,199.95,300.05,100.5,-120.05
2022,2022-01-05,2022-02-18,HYG,iron_condor,expiry,44,0.550826,0.058744,83.51,116.49,-124.49,-124.49
2022,2022-01-05,2022-02-18,IEF,iron_condor,expiry,44,0.542975,0.063649,87.44,112.56,-98.56,-98.56
2022,2022-01-05,2022-02-18,LQD,iron_condor,expiry,44,0.633634,0.077616,118.89,381.11,-389.11,-389.11
2022,2022-01-05,2022-02-18,QQQ,short_put_spread,expiry,44,0.681675,0.288452,153.82,346.18,-350.18,-350.18
2022,2022-01-05,2022-02-18,VNQ,iron_condor,expiry,44,0.512156,0.201652,96.83,103.17,-111.17,-111.17
2022,2022-01-05,2022-01-13,XBI,short_call_spread,target,8,0.771544,0.522479,104.14,395.86,52.56,100.14
2022,2022-01-05,2022-02-18,XLB,iron_condor,expiry,44,0.561416,0.189832,82.14,117.86,-125.86,-125.86
2022,2022-01-05,2022-02-02,XLC,iron_condor,target,28,0.594719,0.189799,169.2,330.8,92.18,-338.8
2022,2022-01-05,2022-01-11,XLE,short_put_spread,target,6,0.710211,0.328553,26.42,73.58,12.71,22.42
2022,2022-01-05,2022-02-18,XLI,iron_condor,expiry,44,0.560274,0.211011,206.67,293.33,-267.33,-267.33
2022,2022-01-05,2022-02-09,XLK,iron_condor,target,35,0.547818,0.323307,217.35,282.65,129.76,-168.65
2022,2022-01-05,2022-02-18,XLRE,iron_condor,expiry,44,0.526378,0.234854,93.04,106.96,-114.96,-114.96
2022,2022-01-05,2022-02-18,XLU,iron_condor,expiry,44,0.550323,0.143508,83.69,116.31,-113.31,-113.31
2022,2022-01-05,2022-02-09,XLV,iron_condor,target,35,0.580688,0.166579,192.24,307.76,103.04,-315.76
2022,2022-01-05,2022-02-18,XLY,iron_condor,expiry,44,0.538038,0.312738,224.88,275.12,-283.12,-283.12
2022,2022-01-06,2022-02-18,SPY,short_put_spread,expiry,43,0.691905,0.1961,147.58,352.42,-356.42,-356.42
2022,2022-01-06,2022-02-07,XLF,iron_condor,target,32,0.524626,0.245753,46.92,53.08,19.94,38.92
2022,2022-01-06,2022-02-17,XLP,iron_condor,target,42,0.540594,0.14546,89.07,110.93,52.57,81.07
2022,2022-01-11,2022-01-18,IWM,short_call_spread,target,7,0.74441,0.261883,116.93,383.07,72.83,112.93
2022,2022-01-12,2022-02-18,TLT,short_put_spread,expiry,37,0.717053,0.152394,51.79,148.21,-129.21,-129.21
2022,2022-02-18,2022-03-28,SLV,iron_condor,target,38,0.568704,0.274082,41.04,58.96,15.11,33.04
2022,2022-02-18,2022-03-07,SMH,short_call_spread,target,17,0.787273,0.642762,100.49,399.51,55.19,96.49
2022,2022-02-22,2022-04-14,AGG,iron_condor,expiry,51,0.538602,0.077796,89.19,110.81,-118.81,-118.81
2022,2022-02-22,2022-04-04,EEM,iron_condor,target,41,0.521486,0.265285,94.32,105.68,40.72,-90.68
2022,2022-02-22,2022-03-28,EFA,iron_condor,target,34,0.571223,0.220798,194.27,305.73,94.13,186.27
2022,2022-02-22,2022-03-03,FXI,short_call_spread,target,9,0.760555,0.36272,22.29,77.71,8.65,18.29
2022,2022-02-22,2022-03-28,GLD,iron_condor,target,34,0.52653,0.17171,232.45,267.55,112.69,224.45
2022,2022-02-22,2022-03-29,HYG,iron_condor,target,35,0.569154,0.091809,79.52,120.48,37.64,-104.48
2022,2022-02-22,2022-04-14,IEF,iron_condor,expiry,51,0.512071,0.101178,96.92,103.08,-111.08,-111.08
2022,2022-02-22,2022-03-17,IWM,short_put_spread,target,23,0.678378,0.348985,152.95,347.05,82.59,148.95
2022,2022-02-22,2022-04-14,LQD,iron_condor,expiry,51,0.589687,0.109403,173.89,326.11,-334.11,-334.11
2022,2022-02-22,2022-03-18,SPY,short_put_spread,target,24,0.677949,0.2881,156.4,343.6,83.38,152.4
2022,2022-02-22,2022-03-10,TLT,short_call_spread,target,16,0.727651,0.200871,51.36,148.64,27.09,47.36
2022,2022-02-22,2022-03-29,XBI,short_put_spread,target,35,0.650473,0.616042,165.49,334.51,109.32,161.49
2022,2022-02-22,2022-04-11,XLB,iron_condor,target,48,0.511414,0.268838,97.05,102.95,40.98,36.05
2022,2022-02-22,2022-03-28,XLC,iron_condor,target,34,0.5306,0.466995,229.58,270.42,112.35,221.58
2022,2022-02-22,2022-04-05,XLI,iron_condor,target,42,0.550344,0.236055,214.7,285.3,137.07,206.7
2022,2022-02-22,2022-03-31,XLK,iron_condor,target,37,0.518968,0.426513,237.3,262.7,123.5,229.3
2022,2022-02-22,2022-03-29,XLP,iron_condor,target,35,0.517789,0.146432,95.34,104.66,42.28,3.34
2022,2022-02-22,2022-04-14,XLRE,iron_condor,expiry,51,0.539321,0.311268,89.8,110.2,5.8,5.8
2022,2022-02-22,2022-04-14,XLU,iron_condor,expiry,51,0.584315,0.217347,74.46,125.54,-133.54,-133.54
2022,2022-02-22,2022-04-14,XLV,iron_condor,expiry,51,0.557805,0.203734,210.62,289.38,-261.38,-261.38
2022,2022-02-22,2022-03-18,XLY,short_put_spread,target,24,0.67639,0.429515,147.43,352.57,74.19,143.43
2022,2022-02-24,2022-03-02,EWZ,short_put_spread,target,6,0.752091,0.242861,21.64,78.36,7.81,17.64
2022,2022-02-25,2022-04-14,GDX,iron_condor,expiry,48,0.554598,0.393295,85.83,114.17,-122.17,-122.17
2022,2022-02-25,2022-03-02,XLE,short_put_spread,target,5,0.686858,0.287918,29.09,70.91,12.53,25.09
2022,2022-04-06,2022-05-20,QQQ,short_put_spread,expiry,44,0.672439,0.355031,159.07,340.93,-344.93,-344.93
2022,2022-04-07,2022-05-20,KRE,iron_condor,expiry,43,0.517884,0.309759,95.45,104.55,-112.55,-112.55
2022,2022-04-07,2022-04-22,XLF,short_call_spread,target,15,0.714903,0.224912,25.86,74.14,13.59,21.86
2022,2022-04-18,2022-05-11,AGG,iron_condor,target,23,0.618263,0.098928,66.41,133.59,29.51,58.41
2022,2022-04-18,2022-05-20,EEM,iron_condor,expiry,32,0.516024,0.266107,96.29,103.71,-97.71,-97.71
2022,2022-04-18,2022-05-20,EFA,iron_condor,expiry,32,0.583905,0.216667,175.64,324.36,-55.36,-55.36
2022,2022-04-18,2022-05-20,EWZ,short_put_spread,expiry,32,0.691529,0.320922,28.62,71.38,-75.38,-75.38
2022,2022-04-18,2022-05-17,FXI,short_put_spread,target,29,0.696381,0.521755,28.62,71.38,16.03,24.62
2022,2022-04-18,2022-05-20,GDX,iron_condor,expiry,32,0.563465,0.346143,83.23,116.77,-124.77,-124.77
2022,2022-04-18,2022-05-20,GLD,iron_condor,expiry,32,0.554669,0.157957,212.35,287.65,-295.65,-295.65
2022,2022-04-18,2022-05-11,IEF,iron_condor,target,23,0.535101,0.128073,90.78,109.22,39.32,82.78
2022,2022-04-18,2022-04-29,LQD,short_call_spread,target,11,0.772769,0.153473,75.23,424.77,49.36,71.23
2022,2022-04-18,2022-05-20,SLV,iron_condor,expiry,32,0.575177,0.246226,39.6,60.4,-68.4,-68.4
2022,2022-04-18,2022-05-17,SMH,short_put_spread,target,29,0.674616,0.498708,151.87,348.13,114.43,147.87
2022,2022-04-18,2022-05-20,SPY,short_put_spread,expiry,32,0.689993,0.2217,148.2,351.8,-355.8,-355.8
2022,2022-04-18,2022-05-20,XLB,iron_condor,expiry,32,0.611928,0.189283,65.85,134.15,-121.15,-121.15
2022,2022-04-18,2022-05-20,XLI,iron_condor,expiry,32,0.584888,0.155366,174.8,325.2,-333.2,-333.2
2022,2022-04-18,2022-05-20,XLK,iron_condor,expiry,32,0.564085,0.354296,204.06,295.94,-250.94,-250.94
2022,2022-04-18,2022-05-16,XLP,iron_condor,target,28,0.544672,0.136949,87.62,112.38,50.49,-120.38
2022,2022-04-18,2022-05-20,XLRE,iron_condor,expiry,32,0.565561,0.248392,82.0,118.0,-126.0,-126.0
2022,2022-04-18,2022-04-22,XLU,short_call_spread,target,4,0.758898,0.173648,31.81,168.19,13.0,27.81
2022,2022-04-18,2022-05-20,XLV,iron_condor,expiry,32,0.554094,0.228855,213.36,286.64,-116.64,-116.64
2022,2022-04-18,2022-05-20,XLY,short_put_spread,expiry,32,0.717663,0.368568,118.55,381.45,-385.45,-385.45
2022,2022-04-19,2022-05-20,HYG,iron_condor,expiry,31,0.558626,0.128848,83.22,116.78,-124.78,-124.78
2022,2022-04-19,2022-05-20,XBI,iron_condor,expiry,31,0.516822,0.555399,239.46,260.54,-268.54,-268.54
2022,2022-04-20,2022-05-02,TLT,short_call_spread,target,12,0.74395,0.230602,48.21,151.79,23.03,44.21
2022,2022-04-21,2022-06-02,XLC,iron_condor,target,42,0.545344,0.378986,218.45,281.55,110.68,-289.55
2022,2022-04-22,2022-05-06,XLE,short_put_spread,target,14,0.63492,0.432158,35.39,64.61,15.97,31.39
2022,2022-04-25,2022-06-17,IWM,short_put_spread,expiry,53,0.670729,0.343981,156.83,343.17,-347.17,-347.17
2022,2022-06-16,2022-08-05,AGG,iron_condor,target,50,0.524023,0.110173,93.65,106.35,85.65,85.65
2022,2022-06-16,2022-07-18,EFA,iron_condor,target,32,0.557067,0.313969,207.68,292.32,102.71,199.68
2022,2022-06-16,2022-08-04,GLD,iron_condor,target,49,0.519803,0.18403,237.0,263.0,116.26,-42.0
2022,2022-06-16,2022-07-26,HYG,iron_condor,target,40,0.522547,0.226555,94.19,105.81,46.48,82.19
2022,2022-06-16,2022-07-20,IEF,iron_condor,target,34,0.556439,0.134341,85.43,114.57,38.06,77.43
2022,2022-06-16,2022-07-20,LQD,iron_condor,target,34,0.561784,0.159272,202.75,297.25,98.48,192.75
2022,2022-06-16,2022-08-05,SLV,iron_condor,expiry,50,0.581133,0.308676,39.44,60.56,-35.56,-35.56
2022,2022-06-16,2022-07-15,SMH,short_put_spread,target,29,0.65603,0.510281,162.14,337.86,97.67,158.14
2022,2022-06-16,2022-08-05,VNQ,short_call_spread,expiry,50,0.747456,0.342698,47.56,152.44,-156.44,-156.44
2022,2022-06-16,2022-06-22,XBI,short_put_spread,target,6,0.668385,0.561893,150.44,349.56,83.86,146.44
2022,2022-06-16,2022-07-05,XLB,short_call_spread,target,19,0.782851,0.346527,36.93,163.07,18.07,32.93
2022,2022-06-16,2022-08-05,XLK,iron_condor,expiry,50,0.540141,0.41754,222.39,277.61,-285.61,-285.61
2022,2022-06-16,2022-08-05,XLP,iron_condor,expiry,50,0.516669,0.216595,95.61,104.39,-76.39,-76.39
2022,2022-06-16,2022-08-05,XLU,short_call_spread,expiry,50,0.765795,0.289873,37.88,162.12,-166.12,-166.12
2022,2022-06-16,2022-08-05,XLV,iron_condor,expiry,50,0.536857,0.234035,225.26,274.74,-227.74,-227.74
2022,2022-07-13,2022-08-08,EEM,iron_condor,target,26,0.603006,0.257812,70.84,129.16,27.76,62.84
2022,2022-07-13,2022-08-08,GDX,short_put_spread,target,26,0.744348,0.396182,39.94,160.06,25.09,35.94
2022,2022-07-13,2022-08-09,XLC,iron_condor,target,27,0.584246,0.339693,183.06,316.94,90.87,175.06
2022,2022-07-13,2022-07-25,XLE,short_put_spread,target,12,0.660318,0.54353,32.7,67.3,14.16,28.7
2022,2022-07-13,2022-08-19,XLF,iron_condor,expiry,37,0.576972,0.236788,40.1,59.9,-67.9,-67.9
2022,2022-07-13,2022-08-19,XLI,iron_condor,expiry,37,0.574392,0.248145,194.16,305.84,-313.84,-313.84
2022,2022-07-13,2022-08-19,XLRE,iron_condor,expiry,37,0.625749,0.227791,64.02,135.98,-111.98,-111.98
2022,2022-07-13,2022-08-19,XLY,iron_condor,expiry,37,0.547269,0.417493,217.93,282.07,-290.07,-290.07
2022,2022-07-14,2022-08-19,KRE,iron_condor,expiry,36,0.518837,0.270001,95.24,104.76,-112.76,-112.76
2022,2022-07-18,2022-08-11,TLT,short_call_spread,target,24,0.738275,0.245263,48.53,151.47,31.88,44.53
2022,2022-07-19,2022-08-19,DIA,short_call_spread,expiry,31,0.735875,0.211571,121.91,378.09,-382.09,-382.09
2022,2022-07-19,2022-08-19,EWZ,iron_condor,expiry,31,0.569211,0.313702,41.14,58.86,-66.86,-66.86
2022,2022-07-19,2022-08-19,QQQ,short_call_spread,expiry,31,0.739423,0.297047,122.59,377.41,-381.41,-381.41
2022,2022-07-20,2022-08-31,IWM,short_call_spread,target,42,0.75388,0.28351,113.12,386.88,54.45,109.12
2022,2022-07-26,2022-09-16,FXI,short_put_spread,expiry,52,0.686036,0.306082,29.15,70.85,-74.85,-74.85
2022,2022-08-08,2022-09-16,AGG,iron_condor,expiry,39,0.542059,0.094883,88.34,111.66,-119.66,-119.66
2022,2022-08-08,2022-09-12,EFA,iron_condor,target,35,0.621947,0.207755,141.72,358.28,94.15,-126.28
2022,2022-08-08,2022-09-16,GLD,iron_condor,expiry,39,0.575394,0.147924,196.5,303.5,-311.5,-311.5
2022,2022-08-08,2022-09-16,HYG,iron_condor,expiry,39,0.543089,0.124671,88.0,112.0,-120.0,-120.0
2022,2022-08-08,2022-09-16,IEF,iron_condor,expiry,39,0.559831,0.126774,84.25,115.75,-123.75,-123.75
2022,2022-08-08,2022-09-16,LQD,iron_condor,expiry,39,0.62325,0.135926,147.52,352.48,-250.48,-250.48
2022,2022-08-08,2022-09-16,SMH,short_put_spread,expiry,39,0.701921,0.338966,133.16,366.84,-370.84,-370.84
2022,2022-08-08,2022-09-12,VNQ,iron_condor,target,35,0.510242,0.201305,97.37,102.63,70.25,-110.63
2022,2022-08-08,2022-08-30,XLB,short_call_spread,target,22,0.724168,0.205124,43.06,156.94,26.11,39.06
2022,2022-08-08,2022-09-12,XLK,iron_condor,target,35,0.56758,0.291387,199.61,300.39,93.2,-308.39
2022,2022-08-08,2022-09-07,XLP,iron_condor,target,30,0.60562,0.129345,70.09,129.91,27.23,-104.91
2022,2022-08-08,2022-08-12,XLU,short_put_spread,target,4,0.761096,0.186748,32.03,167.97,16.26,28.03
2022,2022-08-08,2022-09-08,XLV,iron_condor,target,31,0.562248,0.195353,206.4,293.6,114.08,143.4
2022,2022-08-09,2022-09-12,XBI,short_put_spread,target,34,0.670096,0.518708,152.09,347.91,95.28,-24.91
2022,2022-08-16,2022-08-19,SLV,short_call_spread,target,3,0.785306,0.370729,17.59,82.41,7.18,13.59
2022,2022-08-22,2022-10-21,EEM,iron_condor,expiry,60,0.533024,0.161047,90.57,109.43,-117.43,-117.43
2022,2022-08-22,2022-09-22,EWZ,short_put_spread,target,31,0.695849,0.347556,28.42,71.58,13.4,24.42
2022,2022-08-22,2022-10-04,GDX,short_put_spread,target,43,0.682287,0.364978,54.49,145.51,32.96,50.49
2022,2022-08-22,2022-10-21,TLT,short_put_spread,expiry,60,0.684237,0.252822,60.25,139.75,-143.75,-143.75
2022,2022-08-22,2022-10-21,XLC,iron_condor,expiry,60,0.559211,0.339941,206.52,293.48,-86.48,-86.48
2022,2022-08-22,2022-10-21,XLI,iron_condor,expiry,60,0.568368,0.224606,201.97,298.03,-237.03,-237.03
2022,2022-08-22,2022-10-21,XLRE,iron_condor,expiry,60,0.559306,0.238645,84.03,115.97,-123.97,-123.97
2022,2022-08-22,2022-10-21,XLY,iron_condor,expiry,60,0.524964,0.403848,233.29,266.71,-254.71,-254.71
2022,2022-08-23,2022-10-06,XLE,short_put_spread,target,44,0.668553,0.440848,31.97,68.03,12.81,27.97
2022,2022-08-25,2022-10-21,XLF,iron_condor,expiry,57,0.52719,0.248565,46.52,53.48,-42.48,-42.48
2022,2022-09-23,2022-11-10,AGG,iron_condor,target,48,0.603223,0.083019,70.6,129.4,41.72,62.6
2022,2022-09-23,2022-10-28,GLD,iron_condor,target,35,0.555744,0.164332,211.97,288.03,101.4,-75.03
2022,2022-09-23,2022-11-02,HYG,iron_condor,target,40,0.538456,0.162622,89.79,110.21,46.16,81.79
